user_id,neighbor_id,periods,total_timesteps
P_1-1-pt_7863,P_1-1-pt_1966,"[{'start_time': 22316, 'end_time': 22342, 'duration': 27}, {'start_time': 22316, 'end_time': 22342, 'duration': 27}]",5960
P_1-1-pt_7863,P_1-1-pt_5906,"[{'start_time': 22859, 'end_time': 22886, 'duration': 28}, {'start_time': 22859, 'end_time': 22886, 'duration': 28}]",5960
P_1-1-pt_7863,P_1-1-pt_1226,"[{'start_time': 23394, 'end_time': 23421, 'duration': 28}, {'start_time': 23394, 'end_time': 23421, 'duration': 28}]",5960
P_1-1-pt_7863,P_1-1-pt_3624,"[{'start_time': 23597, 'end_time': 23623, 'duration': 27}, {'start_time': 23597, 'end_time': 23623, 'duration': 27}]",5960
P_1-1-pt_7863,P_1-1-pt_1304,"[{'start_time': 23970, 'end_time': 23979, 'duration': 10}, {'start_time': 23970, 'end_time': 23979, 'duration': 10}]",5960
P_1-1-pt_7863,P_2-1_3764,"[{'start_time': 24166, 'end_time': 24183, 'duration': 18}, {'start_time': 24166, 'end_time': 24183, 'duration': 18}]",5960
P_1-1-pt_7863,P_1-1-veh_792,"[{'start_time': 24189, 'end_time': 24246, 'duration': 58}, {'start_time': 24189, 'end_time': 24246, 'duration': 58}]",5960
P_1-1-pt_7863,P_2-1_63,"[{'start_time': 24502, 'end_time': 24519, 'duration': 18}, {'start_time': 24502, 'end_time': 24519, 'duration': 18}]",5960
P_1-1-pt_7863,P_1-2_1612,"[{'start_time': 24546, 'end_time': 24562, 'duration': 17}, {'start_time': 24546, 'end_time': 24562, 'duration': 17}]",5960
P_1-1-pt_7863,P_1-1-pt_6453,"[{'start_time': 24573, 'end_time': 24598, 'duration': 26}, {'start_time': 24573, 'end_time': 24598, 'duration': 26}]",5960
P_1-1-pt_7863,P_1-1-pt_8728,"[{'start_time': 24990, 'end_time': 25006, 'duration': 17}, {'start_time': 24990, 'end_time': 25006, 'duration': 17}]",5960
P_1-1-pt_7863,P_1-2_4483,"[{'start_time': 25016, 'end_time': 25033, 'duration': 18}, {'start_time': 25016, 'end_time': 25033, 'duration': 18}]",5960
P_1-2_2034,P_1-2_3693,"[{'start_time': 19770, 'end_time': 19789, 'duration': 20}, {'start_time': 19770, 'end_time': 19789, 'duration': 20}]",5960
P_1-2_2034,P_1-1-pt_654,"[{'start_time': 22723, 'end_time': 22746, 'duration': 24}, {'start_time': 22723, 'end_time': 22746, 'duration': 24}]",5960
P_2-1_2045,P_1-3_2018,"[{'start_time': 19390, 'end_time': 19402, 'duration': 13}, {'start_time': 19390, 'end_time': 19402, 'duration': 13}]",5957
P_2-1_2045,P_1-2_5640,"[{'start_time': 19801, 'end_time': 19820, 'duration': 20}, {'start_time': 19801, 'end_time': 19820, 'duration': 20}]",5957
P_2-1_2045,P_1-2_568,"[{'start_time': 20003, 'end_time': 20022, 'duration': 20}, {'start_time': 20003, 'end_time': 20022, 'duration': 20}]",5957
P_2-1_2045,P_1-2_2345,"[{'start_time': 25021, 'end_time': 25069, 'duration': 49}, {'start_time': 25021, 'end_time': 25069, 'duration': 49}]",5957
P_2-1_2045,P_1-1-pt_1298,"[{'start_time': 25169, 'end_time': 25172, 'duration': 4}, {'start_time': 25169, 'end_time': 25172, 'duration': 4}]",5957
P_1-3_234,P_1-3_4663,"[{'start_time': 19348, 'end_time': 19366, 'duration': 19}, {'start_time': 19348, 'end_time': 19366, 'duration': 19}]",5948
P_1-3_234,P_1-2_1658,"[{'start_time': 19494, 'end_time': 19513, 'duration': 20}, {'start_time': 19494, 'end_time': 19513, 'duration': 20}]",5948
P_1-3_234,P_1-3_4881,"[{'start_time': 19540, 'end_time': 19558, 'duration': 19}, {'start_time': 19540, 'end_time': 19558, 'duration': 19}]",5948
P_1-3_234,P_1-3_28,"[{'start_time': 19866, 'end_time': 19884, 'duration': 19}, {'start_time': 19866, 'end_time': 19884, 'duration': 19}]",5948
P_1-3_234,P_2-1_4267,"[{'start_time': 20973, 'end_time': 20991, 'duration': 19}, {'start_time': 20973, 'end_time': 20991, 'duration': 19}]",5948
P_1-3_234,P_2-1_3390,"[{'start_time': 21017, 'end_time': 21036, 'duration': 20}, {'start_time': 21017, 'end_time': 21036, 'duration': 20}]",5948
P_1-3_234,P_2-1_1463,"[{'start_time': 21630, 'end_time': 21665, 'duration': 36}, {'start_time': 21630, 'end_time': 21665, 'duration': 36}]",5948
P_1-3_234,P_2-1_499,"[{'start_time': 21691, 'end_time': 21710, 'duration': 20}, {'start_time': 21691, 'end_time': 21710, 'duration': 20}]",5948
P_1-3_234,P_2-1_804,"[{'start_time': 21751, 'end_time': 21769, 'duration': 19}, {'start_time': 21751, 'end_time': 21769, 'duration': 19}]",5948
P_1-3_234,P_2-1_213,"[{'start_time': 22347, 'end_time': 22365, 'duration': 19}, {'start_time': 22347, 'end_time': 22365, 'duration': 19}]",5948
P_1-1-pt_3230,P_1-1-pt_2503,"[{'start_time': 19798, 'end_time': 19814, 'duration': 17}, {'start_time': 19798, 'end_time': 19814, 'duration': 17}]",5943
P_1-1-pt_3230,P_1-1-pt_3409,"[{'start_time': 20176, 'end_time': 20200, 'duration': 25}, {'start_time': 20176, 'end_time': 20200, 'duration': 25}]",5943
P_1-1-pt_3230,P_1-1-pt_2369,"[{'start_time': 20475, 'end_time': 20514, 'duration': 40}, {'start_time': 20475, 'end_time': 20514, 'duration': 40}, {'start_time': 20517, 'end_time': 20518, 'duration': 2}, {'start_time': 20517, 'end_time': 20518, 'duration': 2}, {'start_time': 22529, 'end_time': 22554, 'duration': 26}, {'start_time': 22529, 'end_time': 22554, 'duration': 26}, {'start_time': 24121, 'end_time': 24147, 'duration': 27}, {'start_time': 24121, 'end_time': 24147, 'duration': 27}]",5943
P_1-1-pt_3230,P_1-1-pt_521,"[{'start_time': 20577, 'end_time': 20603, 'duration': 27}, {'start_time': 20577, 'end_time': 20603, 'duration': 27}, {'start_time': 21907, 'end_time': 21933, 'duration': 27}, {'start_time': 21907, 'end_time': 21933, 'duration': 27}]",5943
P_1-1-pt_3230,P_1-1-pt_8280,"[{'start_time': 20624, 'end_time': 20650, 'duration': 27}, {'start_time': 20624, 'end_time': 20650, 'duration': 27}, {'start_time': 21581, 'end_time': 21607, 'duration': 27}, {'start_time': 21581, 'end_time': 21607, 'duration': 27}]",5943
P_1-1-pt_3230,P_1-1-pt_3207,"[{'start_time': 20961, 'end_time': 20987, 'duration': 27}, {'start_time': 20961, 'end_time': 20987, 'duration': 27}]",5943
P_1-1-pt_3230,P_1-1-pt_5666,"[{'start_time': 20971, 'end_time': 20996, 'duration': 26}, {'start_time': 20971, 'end_time': 20996, 'duration': 26}, {'start_time': 21960, 'end_time': 21985, 'duration': 26}, {'start_time': 21960, 'end_time': 21985, 'duration': 26}]",5943
P_1-1-pt_3230,P_1-1-pt_8728,"[{'start_time': 22236, 'end_time': 22260, 'duration': 25}, {'start_time': 22236, 'end_time': 22260, 'duration': 25}]",5943
P_1-1-pt_3230,P_1-1-pt_7208,"[{'start_time': 23151, 'end_time': 23181, 'duration': 31}, {'start_time': 23151, 'end_time': 23181, 'duration': 31}]",5943
P_1-1-pt_3230,P_1-2_250,"[{'start_time': 23393, 'end_time': 23416, 'duration': 24}, {'start_time': 23393, 'end_time': 23416, 'duration': 24}]",5943
P_1-1-pt_3230,P_1-1-pt_4736,"[{'start_time': 23418, 'end_time': 23448, 'duration': 31}, {'start_time': 23418, 'end_time': 23448, 'duration': 31}]",5943
P_1-1-pt_3230,P_1-1-pt_2880,"[{'start_time': 24730, 'end_time': 24754, 'duration': 25}, {'start_time': 24730, 'end_time': 24754, 'duration': 25}]",5943
P_1-1-pt_3230,P_1-1-pt_6743,"[{'start_time': 24823, 'end_time': 24848, 'duration': 26}, {'start_time': 24823, 'end_time': 24848, 'duration': 26}]",5943
P_1-1-pt_3230,P_1-1-pt_571,"[{'start_time': 19258, 'end_time': 25200, 'duration': 5943}, {'start_time': 19258, 'end_time': 25200, 'duration': 5943}]",5943
P_1-3_3253,P_1-2_4634,"[{'start_time': 20293, 'end_time': 20317, 'duration': 25}, {'start_time': 20293, 'end_time': 20317, 'duration': 25}, {'start_time': 21888, 'end_time': 21912, 'duration': 25}, {'start_time': 21888, 'end_time': 21912, 'duration': 25}, {'start_time': 23514, 'end_time': 23538, 'duration': 25}, {'start_time': 23514, 'end_time': 23538, 'duration': 25}, {'start_time': 25109, 'end_time': 25133, 'duration': 25}, {'start_time': 25109, 'end_time': 25133, 'duration': 25}]",5941
P_1-3_3253,P_1-3_4775,"[{'start_time': 20608, 'end_time': 20635, 'duration': 28}, {'start_time': 20608, 'end_time': 20635, 'duration': 28}, {'start_time': 22217, 'end_time': 22241, 'duration': 25}, {'start_time': 22217, 'end_time': 22241, 'duration': 25}, {'start_time': 23871, 'end_time': 23895, 'duration': 25}, {'start_time': 23871, 'end_time': 23895, 'duration': 25}]",5941
P_1-3_3253,P_1-3_2410,"[{'start_time': 20764, 'end_time': 20788, 'duration': 25}, {'start_time': 20764, 'end_time': 20788, 'duration': 25}, {'start_time': 25028, 'end_time': 25052, 'duration': 25}, {'start_time': 25028, 'end_time': 25052, 'duration': 25}]",5941
P_1-3_3253,P_1-3_2018,"[{'start_time': 21075, 'end_time': 21099, 'duration': 25}, {'start_time': 21075, 'end_time': 21099, 'duration': 25}, {'start_time': 22738, 'end_time': 22762, 'duration': 25}, {'start_time': 22738, 'end_time': 22762, 'duration': 25}]",5941
P_1-3_3253,P_1-3_2633,"[{'start_time': 21172, 'end_time': 21201, 'duration': 30}, {'start_time': 21172, 'end_time': 21201, 'duration': 30}, {'start_time': 22796, 'end_time': 22829, 'duration': 34}, {'start_time': 22796, 'end_time': 22829, 'duration': 34}, {'start_time': 24586, 'end_time': 24610, 'duration': 25}, {'start_time': 24586, 'end_time': 24610, 'duration': 25}]",5941
P_1-3_3253,P_1-2_5210,"[{'start_time': 21349, 'end_time': 21375, 'duration': 27}, {'start_time': 21349, 'end_time': 21375, 'duration': 27}, {'start_time': 22988, 'end_time': 23012, 'duration': 25}, {'start_time': 22988, 'end_time': 23012, 'duration': 25}]",5941
P_1-3_3253,P_1-2_573,"[{'start_time': 21364, 'end_time': 21388, 'duration': 25}, {'start_time': 21364, 'end_time': 21388, 'duration': 25}, {'start_time': 23000, 'end_time': 23024, 'duration': 25}, {'start_time': 23000, 'end_time': 23024, 'duration': 25}]",5941
P_1-3_3253,P_1-3_4954,"[{'start_time': 21409, 'end_time': 21434, 'duration': 26}, {'start_time': 21409, 'end_time': 21434, 'duration': 26}, {'start_time': 23232, 'end_time': 23258, 'duration': 27}, {'start_time': 23232, 'end_time': 23258, 'duration': 27}]",5941
P_1-3_3253,P_1-3_4875,"[{'start_time': 21557, 'end_time': 21581, 'duration': 25}, {'start_time': 21557, 'end_time': 21581, 'duration': 25}, {'start_time': 23617, 'end_time': 23656, 'duration': 40}, {'start_time': 23617, 'end_time': 23656, 'duration': 40}]",5941
P_1-3_3253,P_1-3_3410,"[{'start_time': 21831, 'end_time': 21855, 'duration': 25}, {'start_time': 21831, 'end_time': 21855, 'duration': 25}, {'start_time': 23950, 'end_time': 24013, 'duration': 64}, {'start_time': 23950, 'end_time': 24013, 'duration': 64}, {'start_time': 24178, 'end_time': 24210, 'duration': 33}, {'start_time': 24178, 'end_time': 24210, 'duration': 33}]",5941
P_1-3_4253,P_1-3_5020,"[{'start_time': 19386, 'end_time': 19404, 'duration': 19}, {'start_time': 19386, 'end_time': 19404, 'duration': 19}]",5941
P_1-3_4253,P_1-1-pt_6381,"[{'start_time': 20437, 'end_time': 20448, 'duration': 12}, {'start_time': 20437, 'end_time': 20448, 'duration': 12}]",5941
P_1-3_4253,P_1-1-pt_7959,"[{'start_time': 20847, 'end_time': 20864, 'duration': 18}, {'start_time': 20847, 'end_time': 20864, 'duration': 18}, {'start_time': 21363, 'end_time': 21365, 'duration': 3}, {'start_time': 21363, 'end_time': 21365, 'duration': 3}, {'start_time': 21369, 'end_time': 21396, 'duration': 28}, {'start_time': 21369, 'end_time': 21396, 'duration': 28}, {'start_time': 21398, 'end_time': 21411, 'duration': 14}, {'start_time': 21398, 'end_time': 21411, 'duration': 14}, {'start_time': 23405, 'end_time': 23413, 'duration': 9}, {'start_time': 23405, 'end_time': 23413, 'duration': 9}, {'start_time': 23416, 'end_time': 23425, 'duration': 10}, {'start_time': 23416, 'end_time': 23425, 'duration': 10}]",5941
P_1-3_4253,P_1-1-pt_7277,"[{'start_time': 21808, 'end_time': 21818, 'duration': 11}, {'start_time': 21808, 'end_time': 21818, 'duration': 11}]",5941
P_1-3_4253,P_2-1_2293,"[{'start_time': 22033, 'end_time': 22051, 'duration': 19}, {'start_time': 22033, 'end_time': 22051, 'duration': 19}]",5941
P_1-3_4253,P_1-2_163,"[{'start_time': 23052, 'end_time': 23071, 'duration': 20}, {'start_time': 23052, 'end_time': 23071, 'duration': 20}]",5941
P_1-2_1219,P_1-2_1640,"[{'start_time': 21249, 'end_time': 21267, 'duration': 19}, {'start_time': 21249, 'end_time': 21267, 'duration': 19}]",5938
P_1-2_1219,P_1-2_5641,"[{'start_time': 21261, 'end_time': 21280, 'duration': 20}, {'start_time': 21261, 'end_time': 21280, 'duration': 20}]",5938
P_1-2_1219,P_1-3_547,"[{'start_time': 21540, 'end_time': 21558, 'duration': 19}, {'start_time': 21540, 'end_time': 21558, 'duration': 19}]",5938
P_1-2_1219,P_1-2_315,"[{'start_time': 22306, 'end_time': 22408, 'duration': 103}, {'start_time': 22306, 'end_time': 22408, 'duration': 103}]",5938
P_1-3_5144,P_1-3_3245,"[{'start_time': 20239, 'end_time': 20258, 'duration': 20}, {'start_time': 20239, 'end_time': 20258, 'duration': 20}]",5937
P_1-3_5144,P_2-1_5067,"[{'start_time': 20631, 'end_time': 20650, 'duration': 20}, {'start_time': 20631, 'end_time': 20650, 'duration': 20}]",5937
P_1-3_5144,P_1-3_4663,"[{'start_time': 20786, 'end_time': 20806, 'duration': 21}, {'start_time': 20786, 'end_time': 20806, 'duration': 21}]",5937
P_1-3_5144,P_1-2_1658,"[{'start_time': 20944, 'end_time': 20962, 'duration': 19}, {'start_time': 20944, 'end_time': 20962, 'duration': 19}]",5937
P_1-3_5144,P_1-3_4881,"[{'start_time': 21005, 'end_time': 21042, 'duration': 38}, {'start_time': 21005, 'end_time': 21042, 'duration': 38}]",5937
P_1-3_5144,P_1-2_5543,"[{'start_time': 21298, 'end_time': 21333, 'duration': 36}, {'start_time': 21298, 'end_time': 21333, 'duration': 36}]",5937
P_1-3_5144,P_1-3_4025,"[{'start_time': 21384, 'end_time': 21400, 'duration': 17}, {'start_time': 21384, 'end_time': 21400, 'duration': 17}]",5937
P_1-3_5144,P_2-1_4267,"[{'start_time': 21734, 'end_time': 21753, 'duration': 20}, {'start_time': 21734, 'end_time': 21753, 'duration': 20}]",5937
P_1-3_5144,P_2-1_3390,"[{'start_time': 21753, 'end_time': 21771, 'duration': 19}, {'start_time': 21753, 'end_time': 21771, 'duration': 19}]",5937
P_1-3_5144,P_2-1_1463,"[{'start_time': 22682, 'end_time': 22700, 'duration': 19}, {'start_time': 22682, 'end_time': 22700, 'duration': 19}]",5937
P_1-3_5144,P_2-1_4788,"[{'start_time': 22751, 'end_time': 22770, 'duration': 20}, {'start_time': 22751, 'end_time': 22770, 'duration': 20}]",5937
P_1-3_5144,P_2-1_499,"[{'start_time': 22794, 'end_time': 22812, 'duration': 19}, {'start_time': 22794, 'end_time': 22812, 'duration': 19}]",5937
P_1-3_5144,P_2-1_804,"[{'start_time': 22807, 'end_time': 22825, 'duration': 19}, {'start_time': 22807, 'end_time': 22825, 'duration': 19}]",5937
P_1-3_5144,P_2-1_213,"[{'start_time': 23171, 'end_time': 23189, 'duration': 19}, {'start_time': 23171, 'end_time': 23189, 'duration': 19}]",5937
P_1-3_2280,P_1-2_2473,"[{'start_time': 20139, 'end_time': 20157, 'duration': 19}, {'start_time': 20139, 'end_time': 20157, 'duration': 19}]",5935
P_1-3_2280,P_1-3_1945,"[{'start_time': 20188, 'end_time': 20206, 'duration': 19}, {'start_time': 20188, 'end_time': 20206, 'duration': 19}]",5935
P_1-3_2280,P_1-2_3702,"[{'start_time': 20216, 'end_time': 20235, 'duration': 20}, {'start_time': 20216, 'end_time': 20235, 'duration': 20}]",5935
P_1-3_2280,P_1-2_848,"[{'start_time': 20375, 'end_time': 20393, 'duration': 19}, {'start_time': 20375, 'end_time': 20393, 'duration': 19}]",5935
P_1-3_2280,P_1-1-pt_8692,"[{'start_time': 21613, 'end_time': 21622, 'duration': 10}, {'start_time': 21613, 'end_time': 21622, 'duration': 10}]",5935
P_1-3_2280,P_1-1-veh_459,"[{'start_time': 21622, 'end_time': 21646, 'duration': 25}, {'start_time': 21622, 'end_time': 21646, 'duration': 25}]",5935
P_1-1-pt_6273,P_1-1-pt_7763,"[{'start_time': 21696, 'end_time': 21720, 'duration': 25}, {'start_time': 21696, 'end_time': 21720, 'duration': 25}]",5933
P_1-1-pt_6273,P_1-3_528,"[{'start_time': 21957, 'end_time': 21995, 'duration': 39}, {'start_time': 21957, 'end_time': 21995, 'duration': 39}]",5933
P_1-1-pt_6273,P_1-1-pt_7760,"[{'start_time': 22332, 'end_time': 22358, 'duration': 27}, {'start_time': 22332, 'end_time': 22358, 'duration': 27}]",5933
P_1-1-pt_6273,P_1-3_2323,"[{'start_time': 22286, 'end_time': 22385, 'duration': 100}, {'start_time': 22286, 'end_time': 22385, 'duration': 100}]",5933
P_1-3_2528,P_1-1-pt_3353,"[{'start_time': 22272, 'end_time': 22322, 'duration': 51}, {'start_time': 22272, 'end_time': 22322, 'duration': 51}]",5932
P_1-3_2528,P_1-1-pt_1601,"[{'start_time': 24516, 'end_time': 24539, 'duration': 24}, {'start_time': 24516, 'end_time': 24539, 'duration': 24}]",5932
P_2-1_2028,P_1-2_5752,"[{'start_time': 19799, 'end_time': 19824, 'duration': 26}, {'start_time': 19799, 'end_time': 19824, 'duration': 26}, {'start_time': 20327, 'end_time': 20352, 'duration': 26}, {'start_time': 20327, 'end_time': 20352, 'duration': 26}, {'start_time': 21743, 'end_time': 21768, 'duration': 26}, {'start_time': 21743, 'end_time': 21768, 'duration': 26}, {'start_time': 22271, 'end_time': 22296, 'duration': 26}, {'start_time': 22271, 'end_time': 22296, 'duration': 26}, {'start_time': 23174, 'end_time': 24240, 'duration': 1067}, {'start_time': 23174, 'end_time': 24240, 'duration': 1067}, {'start_time': 25103, 'end_time': 25128, 'duration': 26}, {'start_time': 25103, 'end_time': 25128, 'duration': 26}]",5930
P_2-1_2028,P_1-2_3464,"[{'start_time': 19844, 'end_time': 19870, 'duration': 27}, {'start_time': 19844, 'end_time': 19870, 'duration': 27}, {'start_time': 20373, 'end_time': 20397, 'duration': 25}, {'start_time': 20373, 'end_time': 20397, 'duration': 25}, {'start_time': 21789, 'end_time': 21813, 'duration': 25}, {'start_time': 21789, 'end_time': 21813, 'duration': 25}, {'start_time': 22317, 'end_time': 22341, 'duration': 25}, {'start_time': 22317, 'end_time': 22341, 'duration': 25}, {'start_time': 23205, 'end_time': 23230, 'duration': 26}, {'start_time': 23205, 'end_time': 23230, 'duration': 26}, {'start_time': 23733, 'end_time': 23757, 'duration': 25}, {'start_time': 23733, 'end_time': 23757, 'duration': 25}, {'start_time': 25149, 'end_time': 25173, 'duration': 25}, {'start_time': 25149, 'end_time': 25173, 'duration': 25}]",5930
P_2-1_2028,P_1-2_3821,"[{'start_time': 19889, 'end_time': 19913, 'duration': 25}, {'start_time': 19889, 'end_time': 19913, 'duration': 25}, {'start_time': 20417, 'end_time': 20441, 'duration': 25}, {'start_time': 20417, 'end_time': 20441, 'duration': 25}, {'start_time': 21833, 'end_time': 21857, 'duration': 25}, {'start_time': 21833, 'end_time': 21857, 'duration': 25}, {'start_time': 22361, 'end_time': 22385, 'duration': 25}, {'start_time': 22361, 'end_time': 22385, 'duration': 25}, {'start_time': 23249, 'end_time': 23273, 'duration': 25}, {'start_time': 23249, 'end_time': 23273, 'duration': 25}, {'start_time': 23777, 'end_time': 23801, 'duration': 25}, {'start_time': 23777, 'end_time': 23801, 'duration': 25}, {'start_time': 25193, 'end_time': 25200, 'duration': 8}, {'start_time': 25193, 'end_time': 25200, 'duration': 8}]",5930
P_2-1_2028,P_1-2_2797,"[{'start_time': 19908, 'end_time': 19933, 'duration': 26}, {'start_time': 19908, 'end_time': 19933, 'duration': 26}, {'start_time': 20435, 'end_time': 20460, 'duration': 26}, {'start_time': 20435, 'end_time': 20460, 'duration': 26}, {'start_time': 21850, 'end_time': 21875, 'duration': 26}, {'start_time': 21850, 'end_time': 21875, 'duration': 26}, {'start_time': 22378, 'end_time': 22402, 'duration': 25}, {'start_time': 22378, 'end_time': 22402, 'duration': 25}, {'start_time': 23265, 'end_time': 23289, 'duration': 25}, {'start_time': 23265, 'end_time': 23289, 'duration': 25}, {'start_time': 23792, 'end_time': 23817, 'duration': 26}, {'start_time': 23792, 'end_time': 23817, 'duration': 26}]",5930
P_2-1_2028,P_1-2_2580,"[{'start_time': 19925, 'end_time': 19950, 'duration': 26}, {'start_time': 19925, 'end_time': 19950, 'duration': 26}, {'start_time': 20452, 'end_time': 20477, 'duration': 26}, {'start_time': 20452, 'end_time': 20477, 'duration': 26}, {'start_time': 21869, 'end_time': 21893, 'duration': 25}, {'start_time': 21869, 'end_time': 21893, 'duration': 25}, {'start_time': 22397, 'end_time': 22421, 'duration': 25}, {'start_time': 22397, 'end_time': 22421, 'duration': 25}, {'start_time': 23285, 'end_time': 23309, 'duration': 25}, {'start_time': 23285, 'end_time': 23309, 'duration': 25}, {'start_time': 23812, 'end_time': 23837, 'duration': 26}, {'start_time': 23812, 'end_time': 23837, 'duration': 26}]",5930
P_2-1_2028,P_1-1-veh_837,"[{'start_time': 20055, 'end_time': 20080, 'duration': 26}, {'start_time': 20055, 'end_time': 20080, 'duration': 26}, {'start_time': 20570, 'end_time': 20595, 'duration': 26}, {'start_time': 20570, 'end_time': 20595, 'duration': 26}, {'start_time': 21458, 'end_time': 21483, 'duration': 26}, {'start_time': 21458, 'end_time': 21483, 'duration': 26}, {'start_time': 21973, 'end_time': 21998, 'duration': 26}, {'start_time': 21973, 'end_time': 21998, 'duration': 26}, {'start_time': 23376, 'end_time': 23400, 'duration': 25}, {'start_time': 23376, 'end_time': 23400, 'duration': 25}, {'start_time': 23891, 'end_time': 23916, 'duration': 26}, {'start_time': 23891, 'end_time': 23916, 'duration': 26}]",5930
P_2-1_2028,P_1-3_4738,"[{'start_time': 20067, 'end_time': 20092, 'duration': 26}, {'start_time': 20067, 'end_time': 20092, 'duration': 26}, {'start_time': 20580, 'end_time': 20604, 'duration': 25}, {'start_time': 20580, 'end_time': 20604, 'duration': 25}, {'start_time': 21466, 'end_time': 21490, 'duration': 25}, {'start_time': 21466, 'end_time': 21490, 'duration': 25}, {'start_time': 21978, 'end_time': 22003, 'duration': 26}, {'start_time': 21978, 'end_time': 22003, 'duration': 26}, {'start_time': 23376, 'end_time': 23401, 'duration': 26}, {'start_time': 23376, 'end_time': 23401, 'duration': 26}, {'start_time': 23888, 'end_time': 23913, 'duration': 26}, {'start_time': 23888, 'end_time': 23913, 'duration': 26}]",5930
P_1-1-pt_7104,P_1-2_2229,"[{'start_time': 19278, 'end_time': 19313, 'duration': 36}, {'start_time': 19278, 'end_time': 19313, 'duration': 36}, {'start_time': 19723, 'end_time': 19723, 'duration': 1}, {'start_time': 19723, 'end_time': 19723, 'duration': 1}, {'start_time': 19725, 'end_time': 21961, 'duration': 2237}, {'start_time': 19725, 'end_time': 21961, 'duration': 2237}, {'start_time': 22367, 'end_time': 22390, 'duration': 24}, {'start_time': 22367, 'end_time': 22390, 'duration': 24}, {'start_time': 22806, 'end_time': 22835, 'duration': 30}, {'start_time': 22806, 'end_time': 22835, 'duration': 30}, {'start_time': 23250, 'end_time': 23273, 'duration': 24}, {'start_time': 23250, 'end_time': 23273, 'duration': 24}, {'start_time': 23692, 'end_time': 23716, 'duration': 25}, {'start_time': 23692, 'end_time': 23716, 'duration': 25}, {'start_time': 24133, 'end_time': 24156, 'duration': 24}, {'start_time': 24133, 'end_time': 24156, 'duration': 24}, {'start_time': 24576, 'end_time': 24599, 'duration': 24}, {'start_time': 24576, 'end_time': 24599, 'duration': 24}, {'start_time': 25016, 'end_time': 25039, 'duration': 24}, {'start_time': 25016, 'end_time': 25039, 'duration': 24}]",5929
P_1-1-pt_7104,P_1-2_2030,"[{'start_time': 19302, 'end_time': 19325, 'duration': 24}, {'start_time': 19302, 'end_time': 19325, 'duration': 24}, {'start_time': 19753, 'end_time': 19776, 'duration': 24}, {'start_time': 19753, 'end_time': 19776, 'duration': 24}, {'start_time': 20195, 'end_time': 20218, 'duration': 24}, {'start_time': 20195, 'end_time': 20218, 'duration': 24}, {'start_time': 20646, 'end_time': 20669, 'duration': 24}, {'start_time': 20646, 'end_time': 20669, 'duration': 24}, {'start_time': 21088, 'end_time': 21111, 'duration': 24}, {'start_time': 21088, 'end_time': 21111, 'duration': 24}, {'start_time': 21539, 'end_time': 21562, 'duration': 24}, {'start_time': 21539, 'end_time': 21562, 'duration': 24}, {'start_time': 21981, 'end_time': 22004, 'duration': 24}, {'start_time': 21981, 'end_time': 22004, 'duration': 24}, {'start_time': 22432, 'end_time': 22455, 'duration': 24}, {'start_time': 22432, 'end_time': 22455, 'duration': 24}, {'start_time': 22874, 'end_time': 22897, 'duration': 24}, {'start_time': 22874, 'end_time': 22897, 'duration': 24}, {'start_time': 23325, 'end_time': 23348, 'duration': 24}, {'start_time': 23325, 'end_time': 23348, 'duration': 24}, {'start_time': 23767, 'end_time': 23790, 'duration': 24}, {'start_time': 23767, 'end_time': 23790, 'duration': 24}, {'start_time': 24218, 'end_time': 24241, 'duration': 24}, {'start_time': 24218, 'end_time': 24241, 'duration': 24}, {'start_time': 24659, 'end_time': 24683, 'duration': 25}, {'start_time': 24659, 'end_time': 24683, 'duration': 25}, {'start_time': 25111, 'end_time': 25134, 'duration': 24}, {'start_time': 25111, 'end_time': 25134, 'duration': 24}]",5929
P_1-1-pt_7104,P_2-1_3376,"[{'start_time': 19324, 'end_time': 19347, 'duration': 24}, {'start_time': 19324, 'end_time': 19347, 'duration': 24}, {'start_time': 19768, 'end_time': 19791, 'duration': 24}, {'start_time': 19768, 'end_time': 19791, 'duration': 24}, {'start_time': 20209, 'end_time': 20232, 'duration': 24}, {'start_time': 20209, 'end_time': 20232, 'duration': 24}, {'start_time': 20653, 'end_time': 20676, 'duration': 24}, {'start_time': 20653, 'end_time': 20676, 'duration': 24}, {'start_time': 21094, 'end_time': 21117, 'duration': 24}, {'start_time': 21094, 'end_time': 21117, 'duration': 24}, {'start_time': 21538, 'end_time': 21561, 'duration': 24}, {'start_time': 21538, 'end_time': 21561, 'duration': 24}, {'start_time': 21979, 'end_time': 22003, 'duration': 25}, {'start_time': 21979, 'end_time': 22003, 'duration': 25}, {'start_time': 22423, 'end_time': 22446, 'duration': 24}, {'start_time': 22423, 'end_time': 22446, 'duration': 24}, {'start_time': 22862, 'end_time': 22890, 'duration': 29}, {'start_time': 22862, 'end_time': 22890, 'duration': 29}, {'start_time': 23308, 'end_time': 23331, 'duration': 24}, {'start_time': 23308, 'end_time': 23331, 'duration': 24}, {'start_time': 23741, 'end_time': 23784, 'duration': 44}, {'start_time': 23741, 'end_time': 23784, 'duration': 44}, {'start_time': 24191, 'end_time': 25200, 'duration': 1010}, {'start_time': 24191, 'end_time': 25200, 'duration': 1010}]",5929
